CIK,Company_Names,Form_Type,Date_Filed,Filename,year,quarter
320193,APPLE INC,8-K,2015-07-31,"edgar/data/320193/0001193125-15-273023.txt
",2015,QTR3
320193,APPLE INC,8-K,2015-09-17,"edgar/data/320193/0001193125-15-322466.txt
",2015,QTR3
320193,APPLE INC,CERTNYS,2015-08-03,"edgar/data/320193/9999999997-15-012341.txt
",2015,QTR3
320193,APPLE INC,CERTNYS,2015-09-18,"edgar/data/320193/9999999997-15-013472.txt
",2015,QTR3
320193,APPLE INC,CORRESP,2015-08-31,"edgar/data/320193/0001193125-15-307923.txt
",2015,QTR3
320193,APPLE INC,FWP,2015-07-24,"edgar/data/320193/0001193125-15-262731.txt
",2015,QTR3
320193,APPLE INC,FWP,2015-09-10,"edgar/data/320193/0001193125-15-317144.txt
",2015,QTR3
320193,APPLE INC,UPLOAD,2015-09-09,"edgar/data/320193/0000000000-15-044866.txt
",2015,QTR3
320193,APPLE INC,10-K,2015-10-28,"edgar/data/320193/0001193125-15-356351.txt
",2015,QTR4
320193,APPLE INC,3,2015-10-02,"edgar/data/320193/0001209191-15-073530.txt
",2015,QTR4
320193,APPLE INC,3,2015-12-28,"edgar/data/320193/0001209191-15-087193.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-02,"edgar/data/320193/0001209191-15-073531.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-05,"edgar/data/320193/0001209191-15-074143.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-05,"edgar/data/320193/0001209191-15-074146.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-05,"edgar/data/320193/0001209191-15-074148.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-05,"edgar/data/320193/0001209191-15-074151.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-05,"edgar/data/320193/0001209191-15-074152.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-05,"edgar/data/320193/0001209191-15-074153.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-05,"edgar/data/320193/0001209191-15-074155.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-07,"edgar/data/320193/0001209191-15-074792.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-07,"edgar/data/320193/0001209191-15-074794.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-07,"edgar/data/320193/0001209191-15-074795.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-07,"edgar/data/320193/0001209191-15-074796.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-07,"edgar/data/320193/0001209191-15-074797.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-07,"edgar/data/320193/0001209191-15-074800.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-07,"edgar/data/320193/0001209191-15-074801.txt
",2015,QTR4
320193,APPLE INC,4,2015-10-07,"edgar/data/320193/0001209191-15-074802.txt
",2015,QTR4
